date,household_id,household_size,water_liters,day,month,day_of_week,is_weekend
2023-02-27,H012,2,184.43,27,2,0,0
2023-02-28,H012,2,171.5,28,2,1,0
2023-03-01,H012,2,204.0,1,3,2,0
2023-03-02,H012,2,187.17,2,3,3,0
2023-03-03,H012,2,186.06,3,3,4,0
2023-03-04,H012,2,196.24,4,3,5,1
2023-03-05,H012,2,192.14,5,3,6,1
2023-03-06,H012,2,195.24,6,3,0,0
2023-03-07,H012,2,196.67,7,3,1,0
2023-03-08,H012,2,191.2,8,3,2,0
2023-03-09,H012,2,179.76,9,3,3,0
2023-03-10,H012,2,176.29,10,3,4,0
2023-03-11,H012,2,190.94,11,3,5,1
2023-03-12,H012,2,201.54,12,3,6,1
2023-03-13,H012,2,177.38,13,3,0,0
2023-03-14,H012,2,169.06,14,3,1,0
2023-03-15,H012,2,197.5,15,3,2,0
2023-03-16,H012,2,173.96,16,3,3,0
2023-03-17,H012,2,201.69,17,3,4,0
2023-03-18,H012,2,213.7,18,3,5,1
2023-03-19,H012,2,212.6,19,3,6,1
2023-03-20,H012,2,210.13,20,3,0,0
2023-03-21,H012,2,174.79,21,3,1,0
2023-03-22,H012,2,200.77,22,3,2,0
2023-03-23,H012,2,186.77,23,3,3,0
2023-03-24,H012,2,221.25,24,3,4,0
2023-03-25,H012,2,204.92,25,3,5,1
2023-03-26,H012,2,203.03,26,3,6,1
2023-03-27,H012,2,195.63,27,3,0,0
2023-03-28,H012,2,188.05,28,3,1,0
2023-03-29,H012,2,181.48,29,3,2,0
2023-03-30,H012,2,178.96,30,3,3,0
2023-03-31,H012,2,208.11,31,3,4,0
2023-04-01,H012,2,195.71,1,4,5,1
2023-04-02,H012,2,212.35,2,4,6,1
2023-04-03,H012,2,203.28,3,4,0,0
2023-04-04,H012,2,203.84,4,4,1,0
2023-04-05,H012,2,183.35,5,4,2,0
2023-04-06,H012,2,188.07,6,4,3,0
2023-04-07,H012,2,185.71,7,4,4,0
2023-04-08,H012,2,191.1,8,4,5,1
2023-04-09,H012,2,215.92,9,4,6,1
2023-04-10,H012,2,190.83,10,4,0,0
2023-04-11,H012,2,207.6,11,4,1,0
2023-04-12,H012,2,180.37,12,4,2,0
2023-04-13,H012,2,203.24,13,4,3,0
2023-04-14,H012,2,204.01,14,4,4,0
2023-04-15,H012,2,209.59,15,4,5,1
2023-04-16,H012,2,182.87,16,4,6,1
2023-04-17,H012,2,183.68,17,4,0,0
2023-04-18,H012,2,211.16,18,4,1,0
2023-04-19,H012,2,193.19,19,4,2,0
2023-04-20,H012,2,197.83,20,4,3,0
2023-04-21,H012,2,188.32,21,4,4,0
2023-04-22,H012,2,205.51,22,4,5,1
2023-04-23,H012,2,185.64,23,4,6,1
2023-04-24,H012,2,198.54,24,4,0,0
2023-04-25,H012,2,201.81,25,4,1,0
2023-04-26,H012,2,177.3,26,4,2,0
2023-04-27,H012,2,186.41,27,4,3,0
2023-04-28,H012,2,184.63,28,4,4,0
2023-04-29,H012,2,212.09,29,4,5,1
2023-04-30,H012,2,200.33,30,4,6,1
2023-05-01,H012,2,227.24,1,5,0,0
2023-05-02,H012,2,216.71,2,5,1,0
2023-05-03,H012,2,185.04,3,5,2,0
2023-05-04,H012,2,220.72,4,5,3,0
2023-05-05,H012,2,227.14,5,5,4,0
2023-05-06,H012,2,222.62,6,5,5,1
2023-05-07,H012,2,241.08,7,5,6,1
2023-05-08,H012,2,236.42,8,5,0,0
2023-05-09,H012,2,215.55,9,5,1,0
2023-05-10,H012,2,227.65,10,5,2,0
2023-05-11,H012,2,208.38,11,5,3,0
2023-05-12,H012,2,213.2,12,5,4,0
2023-05-13,H012,2,232.0,13,5,5,1
2023-05-14,H012,2,229.5,14,5,6,1
2023-05-15,H012,2,210.8,15,5,0,0
2023-05-16,H012,2,192.71,16,5,1,0
2023-05-17,H012,2,208.01,17,5,2,0
2023-05-18,H012,2,227.74,18,5,3,0
2023-05-19,H012,2,199.81,19,5,4,0
2023-05-20,H012,2,219.38,20,5,5,1
2023-05-21,H012,2,232.56,21,5,6,1
2023-05-22,H012,2,211.76,22,5,0,0
2023-05-23,H012,2,214.63,23,5,1,0
2023-05-24,H012,2,208.41,24,5,2,0
2023-05-25,H012,2,210.3,25,5,3,0
2023-05-26,H012,2,204.89,26,5,4,0
2023-05-27,H012,2,214.32,27,5,5,1
2023-05-28,H012,2,228.39,28,5,6,1
2023-05-29,H012,2,216.75,29,5,0,0
2023-05-30,H012,2,213.88,30,5,1,0
2023-05-31,H012,2,186.41,31,5,2,0
2023-06-01,H012,2,210.0,1,6,3,0
2023-06-02,H012,2,195.89,2,6,4,0
2023-06-03,H012,2,243.57,3,6,5,1
2023-06-04,H012,2,230.36,4,6,6,1
2023-06-05,H012,2,216.24,5,6,0,0
2023-06-06,H012,2,205.36,6,6,1,0
2023-06-07,H012,2,203.93,7,6,2,0
2023-06-08,H012,2,222.28,8,6,3,0
2023-06-09,H012,2,215.62,9,6,4,0
2023-06-10,H012,2,225.32,10,6,5,1
2023-06-11,H012,2,221.08,11,6,6,1
2023-06-12,H012,2,182.27,12,6,0,0
2023-06-13,H012,2,206.25,13,6,1,0
2023-06-14,H012,2,200.44,14,6,2,0
2023-06-15,H012,2,208.2,15,6,3,0
2023-06-16,H012,2,211.44,16,6,4,0
2023-06-17,H012,2,235.61,17,6,5,1
2023-06-18,H012,2,224.4,18,6,6,1
2023-06-19,H012,2,187.36,19,6,0,0
2023-06-20,H012,2,173.71,20,6,1,0
2023-06-21,H012,2,189.19,21,6,2,0
2023-06-22,H012,2,214.67,22,6,3,0
2023-06-23,H012,2,220.14,23,6,4,0
2023-06-24,H012,2,214.77,24,6,5,1
2023-06-25,H012,2,199.63,25,6,6,1
2023-06-26,H012,2,189.22,26,6,0,0
2023-06-27,H012,2,210.23,27,6,1,0
2023-06-28,H012,2,189.06,28,6,2,0
2023-06-29,H012,2,202.8,29,6,3,0
2023-06-30,H012,2,197.34,30,6,4,0
2023-07-01,H012,2,222.9,1,7,5,1
2023-07-02,H012,2,235.73,2,7,6,1
2023-07-03,H012,2,201.12,3,7,0,0
2023-07-04,H012,2,195.39,4,7,1,0
2023-07-05,H012,2,216.34,5,7,2,0
2023-07-06,H012,2,196.98,6,7,3,0
2023-07-07,H012,2,182.85,7,7,4,0
2023-07-08,H012,2,219.38,8,7,5,1
2023-07-09,H012,2,216.04,9,7,6,1
2023-07-10,H012,2,187.41,10,7,0,0
2023-07-11,H012,2,184.47,11,7,1,0
2023-07-12,H012,2,186.69,12,7,2,0
2023-07-13,H012,2,183.47,13,7,3,0
2023-07-14,H012,2,186.25,14,7,4,0
2023-07-15,H012,2,197.82,15,7,5,1
2023-07-16,H012,2,212.12,16,7,6,1
2023-07-17,H012,2,191.95,17,7,0,0
2023-07-18,H012,2,191.95,18,7,1,0
2023-07-19,H012,2,186.65,19,7,2,0
2023-07-20,H012,2,184.87,20,7,3,0
2023-07-21,H012,2,203.9,21,7,4,0
2023-07-22,H012,2,205.63,22,7,5,1
2023-07-23,H012,2,219.55,23,7,6,1
2023-07-24,H012,2,173.46,24,7,0,0
2023-07-25,H012,2,192.1,25,7,1,0
2023-07-26,H012,2,175.82,26,7,2,0
2023-07-27,H012,2,177.58,27,7,3,0
2023-07-28,H012,2,178.93,28,7,4,0
2023-07-29,H012,2,196.15,29,7,5,1
2023-07-30,H012,2,195.8,30,7,6,1
2023-07-31,H012,2,197.36,31,7,0,0
2023-08-01,H012,2,182.93,1,8,1,0
2023-08-02,H012,2,184.72,2,8,2,0
2023-08-03,H012,2,176.18,3,8,3,0
2023-08-04,H012,2,191.59,4,8,4,0
2023-08-05,H012,2,203.31,5,8,5,1
2023-08-06,H012,2,194.96,6,8,6,1
2023-08-07,H012,2,161.25,7,8,0,0
2023-08-08,H012,2,182.52,8,8,1,0
2023-08-09,H012,2,186.5,9,8,2,0
2023-08-10,H012,2,167.51,10,8,3,0
2023-08-11,H012,2,175.39,11,8,4,0
2023-08-12,H012,2,202.92,12,8,5,1
2023-08-13,H012,2,177.27,13,8,6,1
2023-08-14,H012,2,170.2,14,8,0,0
2023-08-15,H012,2,182.2,15,8,1,0
2023-08-16,H012,2,190.63,16,8,2,0
2023-08-17,H012,2,203.31,17,8,3,0
2023-08-18,H012,2,200.29,18,8,4,0
2023-08-19,H012,2,195.87,19,8,5,1
2023-08-20,H012,2,188.03,20,8,6,1
2023-08-21,H012,2,187.02,21,8,0,0
2023-08-22,H012,2,169.15,22,8,1,0
2023-08-23,H012,2,166.26,23,8,2,0
2023-08-24,H012,2,171.49,24,8,3,0
2023-08-25,H012,2,169.73,25,8,4,0
2023-08-26,H012,2,197.07,26,8,5,1
2023-08-27,H012,2,184.62,27,8,6,1
2023-08-28,H012,2,175.2,28,8,0,0
2023-08-29,H012,2,193.09,29,8,1,0
2023-08-30,H012,2,175.19,30,8,2,0
2023-08-31,H012,2,191.71,31,8,3,0
2023-09-01,H012,2,187.72,1,9,4,0
2023-09-02,H012,2,197.51,2,9,5,1
2023-09-03,H012,2,185.94,3,9,6,1
2023-09-04,H012,2,185.19,4,9,0,0
2023-09-05,H012,2,169.52,5,9,1,0
2023-09-06,H012,2,172.32,6,9,2,0
2023-09-07,H012,2,176.14,7,9,3,0
2023-09-08,H012,2,171.94,8,9,4,0
2023-09-09,H012,2,180.39,9,9,5,1
2023-09-10,H012,2,170.54,10,9,6,1
2023-09-11,H012,2,183.07,11,9,0,0
2023-09-12,H012,2,178.26,12,9,1,0
2023-09-13,H012,2,150.64,13,9,2,0
2023-09-14,H012,2,162.2,14,9,3,0
2023-09-15,H012,2,173.2,15,9,4,0
2023-09-16,H012,2,193.34,16,9,5,1
2023-09-17,H012,2,169.7,17,9,6,1
2023-09-18,H012,2,169.67,18,9,0,0
2023-09-19,H012,2,177.13,19,9,1,0
2023-09-20,H012,2,166.35,20,9,2,0
2023-09-21,H012,2,173.57,21,9,3,0
2023-09-22,H012,2,164.58,22,9,4,0
2023-09-23,H012,2,198.32,23,9,5,1
2023-09-24,H012,2,177.76,24,9,6,1
2023-09-25,H012,2,156.57,25,9,0,0
2023-09-26,H012,2,170.58,26,9,1,0
2023-09-27,H012,2,153.0,27,9,2,0
2023-09-28,H012,2,144.92,28,9,3,0
2023-09-29,H012,2,183.17,29,9,4,0
2023-09-30,H012,2,175.36,30,9,5,1
2023-10-01,H012,2,146.75,1,10,6,1
2023-10-02,H012,2,138.22,2,10,0,0
2023-10-03,H012,2,137.69,3,10,1,0
2023-10-04,H012,2,146.29,4,10,2,0
2023-10-05,H012,2,134.89,5,10,3,0
2023-10-06,H012,2,154.02,6,10,4,0
2023-10-07,H012,2,170.64,7,10,5,1
2023-10-08,H012,2,147.64,8,10,6,1
2023-10-09,H012,2,140.76,9,10,0,0
2023-10-10,H012,2,141.95,10,10,1,0
2023-10-11,H012,2,146.31,11,10,2,0
2023-10-12,H012,2,161.35,12,10,3,0
2023-10-13,H012,2,162.11,13,10,4,0
2023-10-14,H012,2,193.35,14,10,5,1
2023-10-15,H012,2,136.22,15,10,6,1
2023-10-16,H012,2,137.6,16,10,0,0
2023-10-17,H012,2,170.56,17,10,1,0
2023-10-18,H012,2,127.28,18,10,2,0
2023-10-19,H012,2,170.5,19,10,3,0
2023-10-20,H012,2,150.89,20,10,4,0
2023-10-21,H012,2,166.37,21,10,5,1
2023-10-22,H012,2,148.95,22,10,6,1
2023-10-23,H012,2,144.09,23,10,0,0
2023-10-24,H012,2,170.61,24,10,1,0
2023-10-25,H012,2,149.22,25,10,2,0
2023-10-26,H012,2,144.61,26,10,3,0
2023-10-27,H012,2,154.97,27,10,4,0
2023-10-28,H012,2,162.98,28,10,5,1
2023-10-29,H012,2,169.62,29,10,6,1
2023-10-30,H012,2,140.41,30,10,0,0
2023-10-31,H012,2,149.86,31,10,1,0
2023-11-01,H012,2,143.28,1,11,2,0
2023-11-02,H012,2,129.51,2,11,3,0
2023-11-03,H012,2,157.14,3,11,4,0
2023-11-04,H012,2,151.91,4,11,5,1
2023-11-05,H012,2,164.97,5,11,6,1
2023-11-06,H012,2,163.09,6,11,0,0
2023-11-07,H012,2,134.22,7,11,1,0
2023-11-08,H012,2,159.67,8,11,2,0
2023-11-09,H012,2,149.05,9,11,3,0
2023-11-10,H012,2,141.28,10,11,4,0
2023-11-11,H012,2,192.7,11,11,5,1
2023-11-12,H012,2,168.68,12,11,6,1
2023-11-13,H012,2,146.78,13,11,0,0
2023-11-14,H012,2,144.49,14,11,1,0
2023-11-15,H012,2,164.68,15,11,2,0
2023-11-16,H012,2,147.02,16,11,3,0
2023-11-17,H012,2,163.71,17,11,4,0
2023-11-18,H012,2,170.36,18,11,5,1
2023-11-19,H012,2,184.09,19,11,6,1
2023-11-20,H012,2,142.94,20,11,0,0
2023-11-21,H012,2,144.9,21,11,1,0
2023-11-22,H012,2,152.65,22,11,2,0
2023-11-23,H012,2,153.93,23,11,3,0
2023-11-24,H012,2,152.35,24,11,4,0
2023-11-25,H012,2,204.17,25,11,5,1
2023-11-26,H012,2,197.68,26,11,6,1
2023-11-27,H012,2,161.09,27,11,0,0
2023-11-28,H012,2,162.82,28,11,1,0
2023-11-29,H012,2,155.29,29,11,2,0
2023-11-30,H012,2,145.84,30,11,3,0
2023-12-01,H012,2,156.57,1,12,4,0
2023-12-02,H012,2,184.24,2,12,5,1
2023-12-03,H012,2,191.01,3,12,6,1
2023-12-04,H012,2,171.67,4,12,0,0
2023-12-05,H012,2,141.94,5,12,1,0
2023-12-06,H012,2,156.92,6,12,2,0
2023-12-07,H012,2,143.1,7,12,3,0
2023-12-08,H012,2,175.09,8,12,4,0
2023-12-09,H012,2,172.59,9,12,5,1
2023-12-10,H012,2,177.35,10,12,6,1
2023-12-11,H012,2,167.85,11,12,0,0
2023-12-12,H012,2,195.63,12,12,1,0
2023-12-13,H012,2,166.0,13,12,2,0
2023-12-14,H012,2,160.27,14,12,3,0
2023-12-15,H012,2,148.59,15,12,4,0
2023-12-16,H012,2,197.73,16,12,5,1
2023-12-17,H012,2,178.44,17,12,6,1
2023-12-18,H012,2,184.44,18,12,0,0
2023-12-19,H012,2,178.18,19,12,1,0
2023-12-20,H012,2,159.72,20,12,2,0
2023-12-21,H012,2,148.93,21,12,3,0
2023-12-22,H012,2,169.27,22,12,4,0
2023-12-23,H012,2,175.62,23,12,5,1
2023-12-24,H012,2,183.87,24,12,6,1
2023-12-25,H012,2,179.68,25,12,0,0
2023-12-26,H012,2,147.61,26,12,1,0
2023-12-27,H012,2,170.99,27,12,2,0
2023-12-28,H012,2,177.3,28,12,3,0
2023-12-29,H012,2,178.25,29,12,4,0
2023-12-30,H012,2,169.45,30,12,5,1
2023-12-31,H012,2,191.25,31,12,6,1
